Code;Territoire;Commune;19,00;20,00;21,00;22,00;23,00;24,00;25,00;26,00;27,00;28,00;29,00;30,00;31,00;32,00;33,00;34,00;35,00;36,00;37,00;38,00;39,00;40,00;41,00;42,00;43,00;44,00;45,00;46,00;47,00;48,00;49,00;50,00;51,00;52,00;53,00;54,00;55,00;56,00;57,00;58,00;59,00;60,00;61,00;62,00;63,00;64,00;65,00;66,00;67,00;68,00;69,00;70,00;71,00;72,00;73,00;74,00;75,00;76,00;77,00;78,00;79,00;80,00;81,00;82,00;83,00;84,00;85,00;86,00;87,00;88,00;89,00;90,00;91,00;92,00;93,00;94,00
21001A32-;AURORE;Anderlecht;0,391732494;2,341043458;2,341043458;2,341043458;2,341043458;2,341043458;4,398964465;4,398964465;4,398964465;4,398964465;4,398964465;5,327414657;5,327414657;5,327414657;5,327414657;5,327414657;5,874588372;5,874588372;5,874588372;5,874588372;5,874588372;6,232596528;6,232596528;6,232596528;6,232596528;6,232596528;5,935925434;5,935925434;5,935925434;5,935925434;5,935925434;5,662817197;5,662817197;5,662817197;5,662817197;5,662817197;4,62553606;4,62553606;4,62553606;4,62553606;4,62553606;5,006518001;5,006518001;5,006518001;5,006518001;0,62412117;0,62412117;0,62412117;0,62412117;0,62412117;0,62412117;0,238353023;0,238353023;0,238353023;0,238353023;0,238353023;0,12635582;0,12635582;0,12635582;0,12635582;0,12635582;0,03637516;0,03637516;0,03637516;0,03637516;0,03637516;0,03637516;0,03637516;0,03637516;0,03637516;0,03637516;0,03637516;0,03637516;0,03637516;0,03637516;0,03637516
21001A53-;NELLIE MELBA;Anderlecht;0,037721077;0,225425975;0,225425975;0,225425975;0,225425975;0,225425975;0,423589255;0,423589255;0,423589255;0,423589255;0,423589255;0,51299246;0,51299246;0,51299246;0,51299246;0,51299246;0,56568143;0,56568143;0,56568143;0,56568143;0,56568143;0,600155091;0,600155091;0,600155091;0,600155091;0,600155091;0,571587757;0,571587757;0,571587757;0,571587757;0,571587757;0,545289359;0,545289359;0,545289359;0,545289359;0,545289359;0,445406501;0,445406501;0,445406501;0,445406501;0,445406501;0,482092375;0,482092375;0,482092375;0,482092375;0,060098467;0,060098467;0,060098467;0,060098467;0,060098467;0,060098467;0,022951715;0,022951715;0,022951715;0,022951715;0,022951715;0,012167174;0,012167174;0,012167174;0,012167174;0,012167174;0,003502671;0,003502671;0,003502671;0,003502671;0,003502671;0,003502671;0,003502671;0,003502671;0,003502671;0,003502671;0,003502671;0,003502671;0,003502671;0,003502671;0,003502671
21001A41-;ROMAIN ROLLAND;Anderlecht;0,23093091;1,380072635;1,380072635;1,380072635;1,380072635;1,380072635;2,593241258;2,593241258;2,593241258;2,593241258;2,593241258;3,140573559;3,140573559;3,140573559;3,140573559;3,140573559;3,463138896;3,463138896;3,463138896;3,463138896;3,463138896;3,674188912;3,674188912;3,674188912;3,674188912;3,674188912;3,499297815;3,499297815;3,499297815;3,499297815;3,499297815;3,338297299;3,338297299;3,338297299;3,338297299;3,338297299;2,726807876;2,726807876;2,726807876;2,726807876;2,726807876;2,951401208;2,951401208;2,951401208;2,951401208;0,367926766;0,367926766;0,367926766;0,367926766;0,367926766;0,367926766;0,140511909;0,140511909;0,140511909;0,140511909;0,140511909;0,074488241;0,074488241;0,074488241;0,074488241;0,074488241;0,021443584;0,021443584;0,021443584;0,021443584;0,021443584;0,021443584;0,021443584;0,021443584;0,021443584;0,021443584;0,021443584;0,021443584;0,021443584;0,021443584;0,021443584
21001A492;ETANGS - PARC;Anderlecht;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A37-;ZUEN - INDUSTRIE;Anderlecht;0,001593848;0,009525041;0,009525041;0,009525041;0,009525041;0,009525041;0,017898138;0,017898138;0,017898138;0,017898138;0,017898138;0,021675738;0,021675738;0,021675738;0,021675738;0,021675738;0,023902032;0,023902032;0,023902032;0,023902032;0,023902032;0,025358666;0,025358666;0,025358666;0,025358666;0,025358666;0,024151595;0,024151595;0,024151595;0,024151595;0,024151595;0,023040395;0,023040395;0,023040395;0,023040395;0,023040395;0,018819993;0,018819993;0,018819993;0,018819993;0,018819993;0,0203701;0,0203701;0,0203701;0,0203701;0,002539372;0,002539372;0,002539372;0,002539372;0,002539372;0,002539372;0,000969791;0,000969791;0,000969791;0,000969791;0,000969791;0,000514106;0,000514106;0,000514106;0,000514106;0,000514106;0,000148;0,000148;0,000148;0,000148;0,000148;0,000148;0,000148;0,000148;0,000148;0,000148;0,000148;0,000148;0,000148;0,000148;0,000148
21001A85-;AUBADE;Anderlecht;0,059149482;0,353484862;0,353484862;0,353484862;0,353484862;0,353484862;0,66421977;0,66421977;0,66421977;0,66421977;0,66421977;0,804410712;0,804410712;0,804410712;0,804410712;0,804410712;0,887030975;0,887030975;0,887030975;0,887030975;0,887030975;0,941088264;0,941088264;0,941088264;0,941088264;0,941088264;0,896292538;0,896292538;0,896292538;0,896292538;0,896292538;0,855054676;0,855054676;0,855054676;0,855054676;0,855054676;0,698430852;0,698430852;0,698430852;0,698430852;0,698430852;0,755957058;0,755957058;0,755957058;0,755957058;0,094238911;0,094238911;0,094238911;0,094238911;0,094238911;0,094238911;0,035990013;0,035990013;0,035990013;0,035990013;0,035990013;0,019079043;0,019079043;0,019079043;0,019079043;0,019079043;0,005492452;0,005492452;0,005492452;0,005492452;0,005492452;0,005492452;0,005492452;0,005492452;0,005492452;0,005492452;0,005492452;0,005492452;0,005492452;0,005492452;0,005492452
21001B3MJ;PETITE ILE - RIVE DROITE;Anderlecht;0,012042409;0,071966978;0,071966978;0,071966978;0,071966978;0,071966978;0,135230372;0,135230372;0,135230372;0,135230372;0,135230372;0,163772241;0,163772241;0,163772241;0,163772241;0,163772241;0,180593133;0,180593133;0,180593133;0,180593133;0,180593133;0,191598808;0,191598808;0,191598808;0,191598808;0,191598808;0,18247872;0,18247872;0,18247872;0,18247872;0,18247872;0,174082988;0,174082988;0,174082988;0,174082988;0,174082988;0,142195503;0,142195503;0,142195503;0,142195503;0,142195503;0,153907425;0,153907425;0,153907425;0,153907425;0,019186365;0,019186365;0,019186365;0,019186365;0,019186365;0,019186365;0,007327308;0,007327308;0,007327308;0,007327308;0,007327308;0,003884356;0,003884356;0,003884356;0,003884356;0,003884356;0,001118224;0,001118224;0,001118224;0,001118224;0,001118224;0,001118224;0,001118224;0,001118224;0,001118224;0,001118224;0,001118224;0,001118224;0,001118224;0,001118224;0,001118224
21001A51-;SCHERDEMAEL;Anderlecht;0,14521729;0,867837087;0,867837087;0,867837087;0,867837087;0,867837087;1,630719196;1,630719196;1,630719196;1,630719196;1,630719196;1,974900551;1,974900551;1,974900551;1,974900551;1,974900551;2,177740717;2,177740717;2,177740717;2,177740717;2,177740717;2,310456217;2,310456217;2,310456217;2,310456217;2,310456217;2,200478687;2,200478687;2,200478687;2,200478687;2,200478687;2,099236031;2,099236031;2,099236031;2,099236031;2,099236031;1,714710474;1,714710474;1,714710474;1,714710474;1,714710474;1,855942478;1,855942478;1,855942478;1,855942478;0,231364991;0,231364991;0,231364991;0,231364991;0,231364991;0,231364991;0,088358716;0,088358716;0,088358716;0,088358716;0,088358716;0,046840765;0,046840765;0,046840765;0,046840765;0,046840765;0,013484463;0,013484463;0,013484463;0,013484463;0,013484463;0,013484463;0,013484463;0,013484463;0,013484463;0,013484463;0,013484463;0,013484463;0,013484463;0,013484463;0,013484463
21001A42-;KAT;Anderlecht;0,050117674;0,299509629;0,299509629;0,299509629;0,299509629;0,299509629;0,562796991;0,562796991;0,562796991;0,562796991;0,562796991;0,681581532;0,681581532;0,681581532;0,681581532;0,681581532;0,751586125;0,751586125;0,751586125;0,751586125;0,751586125;0,797389158;0,797389158;0,797389158;0,797389158;0,797389158;0,759433498;0,759433498;0,759433498;0,759433498;0,759433498;0,724492435;0,724492435;0,724492435;0,724492435;0,724492435;0,591784225;0,591784225;0,591784225;0,591784225;0,591784225;0,640526489;0,640526489;0,640526489;0,640526489;0,079849137;0,079849137;0,079849137;0,079849137;0,079849137;0,079849137;0,030494532;0,030494532;0,030494532;0,030494532;0,030494532;0,016165776;0,016165776;0,016165776;0,016165776;0,016165776;0,004653784;0,004653784;0,004653784;0,004653784;0,004653784;0,004653784;0,004653784;0,004653784;0,004653784;0,004653784;0,004653784;0,004653784;0,004653784;0,004653784;0,004653784
21001A52-;SCHERDEMAEL-NORD;Anderlecht;0,047815449;0,285751236;0,285751236;0,285751236;0,285751236;0,285751236;0,536944125;0,536944125;0,536944125;0,536944125;0,536944125;0,650272133;0,650272133;0,650272133;0,650272133;0,650272133;0,717060968;0,717060968;0,717060968;0,717060968;0,717060968;0,760759974;0,760759974;0,760759974;0,760759974;0,760759974;0,72454786;0,72454786;0,72454786;0,72454786;0,72454786;0,691211864;0,691211864;0,691211864;0,691211864;0,691211864;0,56459979;0,56459979;0,56459979;0,56459979;0,56459979;0,611103011;0,611103011;0,611103011;0,611103011;0,076181155;0,076181155;0,076181155;0,076181155;0,076181155;0,076181155;0,029093723;0,029093723;0,029093723;0,029093723;0,029093723;0,015423179;0,015423179;0,015423179;0,015423179;0,015423179;0,004440006;0,004440006;0,004440006;0,004440006;0,004440006;0,004440006;0,004440006;0,004440006;0,004440006;0,004440006;0,004440006;0,004440006;0,004440006;0,004440006;0,004440006
