Code;Territoire;Commune;19,00;20,00;21,00;22,00;23,00;24,00;25,00;26,00;27,00;28,00;29,00;30,00;31,00;32,00;33,00;34,00;35,00;36,00;37,00;38,00;39,00;40,00;41,00;42,00;43,00;44,00;45,00;46,00;47,00;48,00;49,00;50,00;51,00;52,00;53,00;54,00;55,00;56,00;57,00;58,00;59,00;60,00;61,00;62,00;63,00;64,00;65,00;66,00;67,00;68,00;69,00;70,00;71,00;72,00;73,00;74,00;75,00;76,00;77,00;78,00;79,00;80,00;81,00;82,00;83,00;84,00;85,00;86,00;87,00;88,00;89,00;90,00;91,00;92,00;93,00;94,00;95,00;96,00;97,00;98,00;99,00
21001A32-;AURORE;Anderlecht;0,083022253;1,327766981;1,327766981;1,327766981;1,327766981;1,327766981;3,335690551;3,335690551;3,335690551;3,335690551;3,335690551;4,137564022;4,137564022;4,137564022;4,137564022;4,137564022;3,96297798;3,96297798;3,96297798;3,96297798;3,96297798;3,278550623;3,278550623;3,278550623;3,278550623;3,278550623;2,858689969;2,858689969;2,858689969;2,858689969;2,858689969;2,631529302;2,631529302;2,631529302;2,631529302;2,631529302;2,412100198;2,412100198;2,412100198;2,412100198;2,412100198;2,982394967;2,982394967;2,982394967;2,982394967;2,982394967;0,230326925;0,230326925;0,230326925;0,230326925;0,230326925;0,080408249;0,080408249;0,080408249;0,080408249;0,080408249;0,080408249;0,048819294;0,048819294;0,048819294;0,048819294;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331;0,0093331
21001A53-;NELLIE MELBA;Anderlecht;0,007994457;0,127854596;0,127854596;0,127854596;0,127854596;0,127854596;0,321203475;0,321203475;0,321203475;0,321203475;0,321203475;0,398418235;0,398418235;0,398418235;0,398418235;0,398418235;0,381606831;0,381606831;0,381606831;0,381606831;0,381606831;0,315701303;0,315701303;0,315701303;0,315701303;0,315701303;0,275271683;0,275271683;0,275271683;0,275271683;0,275271683;0,253397713;0,253397713;0,253397713;0,253397713;0,253397713;0,232268238;0,232268238;0,232268238;0,232268238;0,232268238;0,287183602;0,287183602;0,287183602;0,287183602;0,287183602;0,022178859;0,022178859;0,022178859;0,022178859;0,022178859;0,007742747;0,007742747;0,007742747;0,007742747;0,007742747;0,007742747;0,004700954;0,004700954;0,004700954;0,004700954;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712;0,000898712
21001A41-;ROMAIN ROLLAND;Anderlecht;0,048942594;0,782734242;0,782734242;0,782734242;0,782734242;0,782734242;1,966428788;1,966428788;1,966428788;1,966428788;1,966428788;2,439142624;2,439142624;2,439142624;2,439142624;2,439142624;2,3362221;2,3362221;2,3362221;2,3362221;2,3362221;1,932744129;1,932744129;1,932744129;1,932744129;1,932744129;1,685231338;1,685231338;1,685231338;1,685231338;1,685231338;1,551317455;1,551317455;1,551317455;1,551317455;1,551317455;1,421961419;1,421961419;1,421961419;1,421961419;1,421961419;1,758156888;1,758156888;1,758156888;1,758156888;1,758156888;0,13578043;0,13578043;0,13578043;0,13578043;0,13578043;0,047401608;0,047401608;0,047401608;0,047401608;0,047401608;0,047401608;0,028779548;0,028779548;0,028779548;0,028779548;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972;0,005501972
21001A492;ETANGS - PARC;Anderlecht;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A37-;ZUEN - INDUSTRIE;Anderlecht;0,000337794;0,005402307;0,005402307;0,005402307;0,005402307;0,005402307;0,013571978;0,013571978;0,013571978;0,013571978;0,013571978;0,016834573;0,016834573;0,016834573;0,016834573;0,016834573;0,016124232;0,016124232;0,016124232;0,016124232;0,016124232;0,013339492;0,013339492;0,013339492;0,013339492;0,013339492;0,011631198;0,011631198;0,011631198;0,011631198;0,011631198;0,010706946;0,010706946;0,010706946;0,010706946;0,010706946;0,009814151;0,009814151;0,009814151;0,009814151;0,009814151;0,012134518;0,012134518;0,012134518;0,012134518;0,012134518;0,000937135;0,000937135;0,000937135;0,000937135;0,000937135;0,000327158;0,000327158;0,000327158;0,000327158;0,000327158;0,000327158;0,000198632;0,000198632;0,000198632;0,000198632;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05;3,79737E-05
21001A85-;AUBADE;Anderlecht;0,01253591;0,200485611;0,200485611;0,200485611;0,200485611;0,200485611;0,503671177;0,503671177;0,503671177;0,503671177;0,503671177;0,624749721;0,624749721;0,624749721;0,624749721;0,624749721;0,598388176;0,598388176;0,598388176;0,598388176;0,598388176;0,495043358;0,495043358;0,495043358;0,495043358;0,495043358;0,431646677;0,431646677;0,431646677;0,431646677;0,431646677;0,397346649;0,397346649;0,397346649;0,397346649;0,397346649;0,364214044;0,364214044;0,364214044;0,364214044;0,364214044;0,450325461;0,450325461;0,450325461;0,450325461;0,450325461;0,034778116;0,034778116;0,034778116;0,034778116;0,034778116;0,012141209;0,012141209;0,012141209;0,012141209;0,012141209;0,012141209;0,007371449;0,007371449;0,007371449;0,007371449;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248;0,001409248
21001B3MJ;PETITE ILE - RIVE DROITE;Anderlecht;0,002552221;0,04081743;0,04081743;0,04081743;0,04081743;0,04081743;0,102543832;0,102543832;0,102543832;0,102543832;0,102543832;0,127194554;0,127194554;0,127194554;0,127194554;0,127194554;0,121827533;0,121827533;0,121827533;0,121827533;0,121827533;0,100787271;0,100787271;0,100787271;0,100787271;0,100787271;0,087880162;0,087880162;0,087880162;0,087880162;0,087880162;0,080896922;0,080896922;0,080896922;0,080896922;0,080896922;0,074151362;0,074151362;0,074151362;0,074151362;0,074151362;0,091683028;0,091683028;0,091683028;0,091683028;0,091683028;0,007080575;0,007080575;0,007080575;0,007080575;0,007080575;0,002471863;0,002471863;0,002471863;0,002471863;0,002471863;0,002471863;0,001500774;0,001500774;0,001500774;0,001500774;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913;0,000286913
21001A51-;SCHERDEMAEL;Anderlecht;0,030776785;0,492210183;0,492210183;0,492210183;0,492210183;0,492210183;1,23655798;1,23655798;1,23655798;1,23655798;1,23655798;1,533816681;1,533816681;1,533816681;1,533816681;1,533816681;1,469096719;1,469096719;1,469096719;1,469096719;1,469096719;1,215375909;1,215375909;1,215375909;1,215375909;1,215375909;1,059731363;1,059731363;1,059731363;1,059731363;1,059731363;0,975521712;0,975521712;0,975521712;0,975521712;0,975521712;0,894178193;0,894178193;0,894178193;0,894178193;0,894178193;1,105589454;1,105589454;1,105589454;1,105589454;1,105589454;0,085383399;0,085383399;0,085383399;0,085383399;0,085383399;0,02980776;0,02980776;0,02980776;0,02980776;0,02980776;0,02980776;0,018097568;0,018097568;0,018097568;0,018097568;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829;0,003459829
21001A42-;KAT;Anderlecht;0,010621744;0,169872539;0,169872539;0,169872539;0,169872539;0,169872539;0,426763303;0,426763303;0,426763303;0,426763303;0,426763303;0,529353806;0,529353806;0,529353806;0,529353806;0,529353806;0,507017526;0,507017526;0,507017526;0,507017526;0,507017526;0,419452905;0,419452905;0,419452905;0,419452905;0,419452905;0,365736556;0,365736556;0,365736556;0,365736556;0,365736556;0,336673957;0,336673957;0,336673957;0,336673957;0,336673957;0,308600523;0,308600523;0,308600523;0,308600523;0,308600523;0,38156319;0,38156319;0,38156319;0,38156319;0,38156319;0,029467685;0,029467685;0,029467685;0,029467685;0,029467685;0,010287312;0,010287312;0,010287312;0,010287312;0,010287312;0,010287312;0,006245868;0,006245868;0,006245868;0,006245868;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063;0,001194063
21001A52-;SCHERDEMAEL-NORD;Anderlecht;0,010133819;0,162069207;0,162069207;0,162069207;0,162069207;0,162069207;0,407159335;0,407159335;0,407159335;0,407159335;0,407159335;0,5050372;0,5050372;0,5050372;0,5050372;0,5050372;0,483726969;0,483726969;0,483726969;0,483726969;0,483726969;0,400184751;0,400184751;0,400184751;0,400184751;0,400184751;0,348935936;0,348935936;0,348935936;0,348935936;0,348935936;0,321208369;0,321208369;0,321208369;0,321208369;0,321208369;0,294424527;0,294424527;0,294424527;0,294424527;0,294424527;0,364035552;0,364035552;0,364035552;0,364035552;0,364035552;0,028114046;0,028114046;0,028114046;0,028114046;0,028114046;0,00981475;0,00981475;0,00981475;0,00981475;0,00981475;0,00981475;0,005958955;0,005958955;0,005958955;0,005958955;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212;0,001139212
