Code;Territoire;Commune;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
21016A620;KRIEKENPUT;Uccle;4;4;4;4;4;6;6;6;6;6;5,4;5,4;5,4;5,4;5,4;8,2;8,2;8,2;8,2;8,2;6,6;6,6;6,6;6,6;6,6;5,8;5,8;5,8;5,8;5,8;4,4;4,4;4,4;4,4;4,4;7,2;7,2;7,2;7,2;7,2;0;0;0;0;0;9,8;9,8;9,8;9,8;9,8;8,4;8,4;8,4;8,4;8,4;10,2;10,2;10,2;10,2;10,2;7,4;7,4;7,4;7,4;7,4;7,6;7,6;7,6;7,6;7,6;5,6;5,6;5,6;5,6;5,6;4,4;4,4;4,4;4,4;4,4;3;3;3;3;3;1,4;1,4;1,4;1,4;1,4;0,200;0,2;0,2;0,2;0,2;0,52754717;0,52754717;0,52754717;0,52754717;0,52754717
21016A01-;DIEWEG;Uccle;20,2;20,2;20,2;20,2;20,2;29,2;29,2;29,2;29,2;29,2;31,2;31,2;31,2;31,2;31,2;24,2;24,2;24,2;24,2;24,2;20;20;20;20;20;20,2;20,2;20,2;20,2;20,2;20;20;20;20;20;27,4;27,4;27,4;27,4;27,4;29,8;29,8;29,8;29,8;29,8;35,8;35,8;35,8;35,8;35,8;31,4;31,4;31,4;31,4;31,4;28,8;28,8;28,8;28,8;28,8;22,8;22,8;22,8;22,8;22,8;19,2;19,2;19,2;19,2;19,2;19;19;19;19;19;14,4;14,4;14,4;14,4;14,4;15;15;15;15;15;12,4;12,4;12,4;12,4;12,4;12,400;12,4;12,4;12,4;12,4;3,516981132;3,516981132;3,516981132;3,516981132;3,516981132
21016A00-;GLOBE-EST;Uccle;24,2;24,2;24,2;24,2;24,2;24,2;24,2;24,2;24,2;24,2;25,2;25,2;25,2;25,2;25,2;23,2;23,2;23,2;23,2;23,2;27,8;27,8;27,8;27,8;27,8;35,6;35,6;35,6;35,6;35,6;34,6;34,6;34,6;34,6;34,6;31,2;31,2;31,2;31,2;31,2;39,8;39,8;39,8;39,8;39,8;37,6;37,6;37,6;37,6;37,6;30,6;30,6;30,6;30,6;30,6;30;30;30;30;30;21;21;21;21;21;23,6;23,6;23,6;23,6;23,6;23,4;23,4;23,4;23,4;23,4;14,2;14,2;14,2;14,2;14,2;11,2;11,2;11,2;11,2;11,2;10,4;10,4;10,4;10,4;10,4;3,400;3,4;3,4;3,4;3,4;0,351698113;0,351698113;0,351698113;0,351698113;0,351698113
21016A193;WOLVENDAEL;Uccle;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21016A102;GROESELENBERG;Uccle;9,4;9,4;9,4;9,4;9,4;12,4;12,4;12,4;12,4;12,4;17,8;17,8;17,8;17,8;17,8;16;16;16;16;16;14,4;14,4;14,4;14,4;14,4;7,4;7,4;7,4;7,4;7,4;9,2;9,2;9,2;9,2;9,2;13;13;13;13;13;0;0;0;0;0;18,4;18,4;18,4;18,4;18,4;20,2;20,2;20,2;20,2;20,2;12;12;12;12;12;11,2;11,2;11,2;11,2;11,2;10,4;10,4;10,4;10,4;10,4;11,2;11,2;11,2;11,2;11,2;7,2;7,2;7,2;7,2;7,2;6,4;6,4;6,4;6,4;6,4;7,2;7,2;7,2;7,2;7,2;5,200;5,2;5,2;5,2;5,2;2,637735849;2,637735849;2,637735849;2,637735849;2,637735849
21016A12-;HAMOIR;Uccle;8,2;8,2;8,2;8,2;8,2;13,8;13,8;13,8;13,8;13,8;15,6;15,6;15,6;15,6;15,6;13,8;13,8;13,8;13,8;13,8;13,6;13,6;13,6;13,6;13,6;13,6;13,6;13,6;13,6;13,6;11,8;11,8;11,8;11,8;11,8;10,4;10,4;10,4;10,4;10,4;17,8;17,8;17,8;17,8;17,8;18,2;18,2;18,2;18,2;18,2;18,2;18,2;18,2;18,2;18,2;16;16;16;16;16;14,8;14,8;14,8;14,8;14,8;12,6;12,6;12,6;12,6;12,6;13;13;13;13;13;9,6;9,6;9,6;9,6;9,6;15,4;15,4;15,4;15,4;15,4;15;15;15;15;15;8,200;8,2;8,2;8,2;8,2;3,341132075;3,341132075;3,341132075;3,341132075;3,341132075
21016A44-;PECHERIE;Uccle;12,6;12,6;12,6;12,6;12,6;19,4;19,4;19,4;19,4;19,4;14,8;14,8;14,8;14,8;14,8;14,6;14,6;14,6;14,6;14,6;14,4;14,4;14,4;14,4;14,4;14,4;14,4;14,4;14,4;14,4;14,2;14,2;14,2;14,2;14,2;19,4;19,4;19,4;19,4;19,4;22,8;22,8;22,8;22,8;22,8;22,4;22,4;22,4;22,4;22,4;18,8;18,8;18,8;18,8;18,8;16;16;16;16;16;17,8;17,8;17,8;17,8;17,8;16,4;16,4;16,4;16,4;16,4;13,4;13,4;13,4;13,4;13,4;9,4;9,4;9,4;9,4;9,4;9,6;9,6;9,6;9,6;9,6;5,8;5,8;5,8;5,8;5,8;1,800;1,8;1,8;1,8;1,8;0,52754717;0,52754717;0,52754717;0,52754717;0,52754717
21016A214;ASTRONOMES;Uccle;3,2;3,2;3,2;3,2;3,2;2,2;2,2;2,2;2,2;2,2;2;2;2;2;2;3,2;3,2;3,2;3,2;3,2;4,6;4,6;4,6;4,6;4,6;5,4;5,4;5,4;5,4;5,4;4;4;4;4;4;3,8;3,8;3,8;3,8;3,8;0;0;0;0;0;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;1,8;1,8;1,8;1,8;1,8;3,6;3,6;3,6;3,6;3,6;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1,6;1,6;1,6;1,6;1,6;1;1;1;1;1;0,400;0,4;0,4;0,4;0,4;0;0;0;0;0
21016A322;CHAUSSEE DE WATERLOO-EST;Uccle;4;4;4;4;4;5,6;5,6;5,6;5,6;5,6;4,8;4,8;4,8;4,8;4,8;2,6;2,6;2,6;2,6;2,6;4,8;4,8;4,8;4,8;4,8;9,2;9,2;9,2;9,2;9,2;7;7;7;7;7;4,6;4,6;4,6;4,6;4,6;0;0;0;0;0;6;6;6;6;6;6,4;6,4;6,4;6,4;6,4;6;6;6;6;6;5,4;5,4;5,4;5,4;5,4;4,4;4,4;4,4;4,4;4,4;4,4;4,4;4,4;4,4;4,4;3;3;3;3;3;3;3;3;3;3;1,8;1,8;1,8;1,8;1,8;1,200;1,2;1,2;1,2;1,2;0,175849057;0,175849057;0,175849057;0,175849057;0,175849057
21016A400;SAINT-JOB;Uccle;15,6;15,6;15,6;15,6;15,6;17,4;17,4;17,4;17,4;17,4;18,4;18,4;18,4;18,4;18,4;18,4;18,4;18,4;18,4;18,4;17,2;17,2;17,2;17,2;17,2;19,2;19,2;19,2;19,2;19,2;15,8;15,8;15,8;15,8;15,8;24;24;24;24;24;19,2;19,2;19,2;19,2;19,2;21,6;21,6;21,6;21,6;21,6;23,8;23,8;23,8;23,8;23,8;17,8;17,8;17,8;17,8;17,8;14,6;14,6;14,6;14,6;14,6;12,2;12,2;12,2;12,2;12,2;8,8;8,8;8,8;8,8;8,8;8;8;8;8;8;6,6;6,6;6,6;6,6;6,6;3,8;3,8;3,8;3,8;3,8;2,600;2,6;2,6;2,6;2,6;0,175849056;0,175849056;0,175849056;0,175849056;0,175849056
21016A429;CARLOO;Uccle;10;10;10;10;10;8,2;8,2;8,2;8,2;8,2;11,4;11,4;11,4;11,4;11,4;8,4;8,4;8,4;8,4;8,4;9,4;9,4;9,4;9,4;9,4;9,8;9,8;9,8;9,8;9,8;9,8;9,8;9,8;9,8;9,8;13;13;13;13;13;0;0;0;0;0;11,4;11,4;11,4;11,4;11,4;15,4;15,4;15,4;15,4;15,4;12,2;12,2;12,2;12,2;12,2;11;11;11;11;11;7;7;7;7;7;11,2;11,2;11,2;11,2;11,2;5,8;5,8;5,8;5,8;5,8;5,4;5,4;5,4;5,4;5,4;1,2;1,2;1,2;1,2;1,2;1,600;1,6;1,6;1,6;1,6;0,879245283;0,879245283;0,879245283;0,879245283;0,879245283
21016A410;ALPHONSE XIII;Uccle;3,6;3,6;3,6;3,6;3,6;6,2;6,2;6,2;6,2;6,2;4,4;4,4;4,4;4,4;4,4;5,8;5,8;5,8;5,8;5,8;2,2;2,2;2,2;2,2;2,2;3;3;3;3;3;5;5;5;5;5;6,6;6,6;6,6;6,6;6,6;0;0;0;0;0;7;7;7;7;7;6,6;6,6;6,6;6,6;6,6;4,2;4,2;4,2;4,2;4,2;5;5;5;5;5;5,6;5,6;5,6;5,6;5,6;5,6;5,6;5,6;5,6;5,6;7,8;7,8;7,8;7,8;7,8;4,6;4,6;4,6;4,6;4,6;4,8;4,8;4,8;4,8;4,8;1,800;1,8;1,8;1,8;1,8;0,52754717;0,52754717;0,52754717;0,52754717;0,52754717
21016A490;KAUWBERG;Uccle;1;1;1;1;1;2,4;2,4;2,4;2,4;2,4;2,8;2,8;2,8;2,8;2,8;2,6;2,6;2,6;2,6;2,6;3;3;3;3;3;1,2;1,2;1,2;1,2;1,2;2,4;2,4;2,4;2,4;2,4;2;2;2;2;2;0;0;0;0;0;5,2;5,2;5,2;5,2;5,2;3,8;3,8;3,8;3,8;3,8;1,6;1,6;1,6;1,6;1,6;2,2;2,2;2,2;2,2;2,2;2,8;2,8;2,8;2,8;2,8;2;2;2;2;2;2;2;2;2;2;1,4;1,4;1,4;1,4;1,4;0,6;0,6;0,6;0,6;0,6;0,200;0,2;0,2;0,2;0,2;0;0;0;0;0
21016A639;HOMBORCH;Uccle;9,4;9,4;9,4;9,4;9,4;15,6;15,6;15,6;15,6;15,6;21;21;21;21;21;22,8;22,8;22,8;22,8;22,8;17,8;17,8;17,8;17,8;17,8;9,4;9,4;9,4;9,4;9,4;8,6;8,6;8,6;8,6;8,6;12,8;12,8;12,8;12,8;12,8;16,2;16,2;16,2;16,2;16,2;21;21;21;21;21;22,6;22,6;22,6;22,6;22,6;22,8;22,8;22,8;22,8;22,8;21,6;21,6;21,6;21,6;21,6;15,2;15,2;15,2;15,2;15,2;10,6;10,6;10,6;10,6;10,6;10,6;10,6;10,6;10,6;10,6;8,8;8,8;8,8;8,8;8,8;7,4;7,4;7,4;7,4;7,4;3,000;3;3;3;3;0,52754717;0,52754717;0,52754717;0,52754717;0,52754717
21016A610;ENGELAND;Uccle;2,8;2,8;2,8;2,8;2,8;4;4;4;4;4;3;3;3;3;3;3,8;3,8;3,8;3,8;3,8;2,2;2,2;2,2;2,2;2,2;1,4;1,4;1,4;1,4;1,4;1,2;1,2;1,2;1,2;1,2;4;4;4;4;4;0;0;0;0;0;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;4,6;4,6;4,6;4,6;4,6;3,8;3,8;3,8;3,8;3,8;2,6;2,6;2,6;2,6;2,6;0,6;0,6;0,6;0,6;0,6;1,6;1,6;1,6;1,6;1,6;0,6;0,6;0,6;0,6;0,6;0,200;0,2;0,2;0,2;0,2;0;0;0;0;0
21016A521;VERREWINKEL;Uccle;1,8;1,8;1,8;1,8;1,8;2,6;2,6;2,6;2,6;2,6;3,8;3,8;3,8;3,8;3,8;4,2;4,2;4,2;4,2;4,2;2,4;2,4;2,4;2,4;2,4;1,8;1,8;1,8;1,8;1,8;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;1,4;0;0;0;0;0;4,4;4,4;4,4;4,4;4,4;4,6;4,6;4,6;4,6;4,6;3;3;3;3;3;3,4;3,4;3,4;3,4;3,4;2,8;2,8;2,8;2,8;2,8;1,6;1,6;1,6;1,6;1,6;1;1;1;1;1;1,8;1,8;1,8;1,8;1,8;0;0;0;0;0;1,000;1;1;1;1;0,175849057;0,175849057;0,175849057;0,175849057;0,175849057
21016A342;FOND;Uccle;12,2;12,2;12,2;12,2;12,2;16,8;16,8;16,8;16,8;16,8;20,4;20,4;20,4;20,4;20,4;20,8;20,8;20,8;20,8;20,8;21;21;21;21;21;14;14;14;14;14;11;11;11;11;11;17,8;17,8;17,8;17,8;17,8;18,8;18,8;18,8;18,8;18,8;27,4;27,4;27,4;27,4;27,4;24,6;24,6;24,6;24,6;24,6;21;21;21;21;21;19,6;19,6;19,6;19,6;19,6;27,2;27,2;27,2;27,2;27,2;21,2;21,2;21,2;21,2;21,2;14,8;14,8;14,8;14,8;14,8;11;11;11;11;11;8,2;8,2;8,2;8,2;8,2;2,600;2,6;2,6;2,6;2,6;0,879245283;0,879245283;0,879245283;0,879245283;0,879245283
21016A311;FORT JACO;Uccle;3,6;3,6;3,6;3,6;3,6;10;10;10;10;10;14,6;14,6;14,6;14,6;14,6;9,8;9,8;9,8;9,8;9,8;10,4;10,4;10,4;10,4;10,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;8,4;8,4;8,4;8,4;8,4;0;0;0;0;0;14,2;14,2;14,2;14,2;14,2;14,8;14,8;14,8;14,8;14,8;12,2;12,2;12,2;12,2;12,2;9,6;9,6;9,6;9,6;9,6;10;10;10;10;10;6,8;6,8;6,8;6,8;6,8;6;6;6;6;6;5,2;5,2;5,2;5,2;5,2;3;3;3;3;3;3,600;3,6;3,6;3,6;3,6;0,351698113;0,351698113;0,351698113;0,351698113;0,351698113
21017A512;VANDER ELST - BIEN FAIRE;Watermael-Boitsfort;8,8;8,8;8,8;8,8;8,8;5,2;5,2;5,2;5,2;5,2;5,6;5,6;5,6;5,6;5,6;7,2;7,2;7,2;7,2;7,2;7,4;7,4;7,4;7,4;7,4;7,2;7,2;7,2;7,2;7,2;8,6;8,6;8,6;8,6;8,6;6,2;6,2;6,2;6,2;6,2;0;0;0;0;0;7;7;7;7;7;9;9;9;9;9;6,2;6,2;6,2;6,2;6,2;7,2;7,2;7,2;7,2;7,2;5,8;5,8;5,8;5,8;5,8;6,8;6,8;6,8;6,8;6,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;0,8;0,8;0,8;0,8;0,8;1,200;1,2;1,2;1,2;1,2;0,17704918;0,17704918;0,17704918;0,17704918;0,17704918
21017A541;LOUTRIER - WIENER;Watermael-Boitsfort;4,6;4,6;4,6;4,6;4,6;3,6;3,6;3,6;3,6;3,6;4,4;4,4;4,4;4,4;4,4;4,2;4,2;4,2;4,2;4,2;3,4;3,4;3,4;3,4;3,4;6,4;6,4;6,4;6,4;6,4;3,4;3,4;3,4;3,4;3,4;5,4;5,4;5,4;5,4;5,4;0;0;0;0;0;4;4;4;4;4;5,4;5,4;5,4;5,4;5,4;5,2;5,2;5,2;5,2;5,2;7,8;7,8;7,8;7,8;7,8;4;4;4;4;4;4,2;4,2;4,2;4,2;4,2;4,8;4,8;4,8;4,8;4,8;7,8;7,8;7,8;7,8;7,8;9,4;9,4;9,4;9,4;9,4;7,000;7;7;7;7;3,009836065;3,009836065;3,009836065;3,009836065;3,009836065
21017A192;STADE DES TROIS TILLEULS;Watermael-Boitsfort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21017A635;PRINCES BRABANCONS;Watermael-Boitsfort;3,8;3,8;3,8;3,8;3,8;2,6;2,6;2,6;2,6;2,6;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;2,8;2,8;2,8;2,8;2,8;1;1;1;1;1;1,4;1,4;1,4;1,4;1,4;3;3;3;3;3;0;0;0;0;0;4,2;4,2;4,2;4,2;4,2;3,2;3,2;3,2;3,2;3,2;4;4;4;4;4;2;2;2;2;2;1;1;1;1;1;2,2;2,2;2,2;2,2;2,2;1,4;1,4;1,4;1,4;1,4;2,2;2,2;2,2;2,2;2,2;1,2;1,2;1,2;1,2;1,2;1,200;1,2;1,2;1,2;1,2;0;0;0;0;0
21017A11-;FLOREAL;Watermael-Boitsfort;9,6;9,6;9,6;9,6;9,6;12,6;12,6;12,6;12,6;12,6;10,8;10,8;10,8;10,8;10,8;10,2;10,2;10,2;10,2;10,2;7,6;7,6;7,6;7,6;7,6;5;5;5;5;5;9,2;9,2;9,2;9,2;9,2;10,4;10,4;10,4;10,4;10,4;0;0;0;0;0;11;11;11;11;11;12,8;12,8;12,8;12,8;12,8;12,2;12,2;12,2;12,2;12,2;12,8;12,8;12,8;12,8;12,8;8,8;8,8;8,8;8,8;8,8;9,8;9,8;9,8;9,8;9,8;6,6;6,6;6,6;6,6;6,6;6;6;6;6;6;3,4;3,4;3,4;3,4;3,4;2,000;2;2;2;2;0,708196721;0,708196721;0,708196721;0,708196721;0,708196721
21017A240;SOUVERAIN-OUEST;Watermael-Boitsfort;3,8;3,8;3,8;3,8;3,8;4,2;4,2;4,2;4,2;4,2;3,6;3,6;3,6;3,6;3,6;6,2;6,2;6,2;6,2;6,2;5,2;5,2;5,2;5,2;5,2;6,4;6,4;6,4;6,4;6,4;4;4;4;4;4;5,2;5,2;5,2;5,2;5,2;0;0;0;0;0;9;9;9;9;9;9;9;9;9;9;6,8;6,8;6,8;6,8;6,8;3,2;3,2;3,2;3,2;3,2;5,2;5,2;5,2;5,2;5,2;4,4;4,4;4,4;4,4;4,4;3;3;3;3;3;1,4;1,4;1,4;1,4;1,4;1,6;1,6;1,6;1,6;1,6;0,600;0,6;0,6;0,6;0,6;0;0;0;0;0
21017A230;BEGUINETTES;Watermael-Boitsfort;5,8;5,8;5,8;5,8;5,8;7,4;7,4;7,4;7,4;7,4;6,4;6,4;6,4;6,4;6,4;8,4;8,4;8,4;8,4;8,4;9;9;9;9;9;7;7;7;7;7;5,8;5,8;5,8;5,8;5,8;8,2;8,2;8,2;8,2;8,2;0;0;0;0;0;9,2;9,2;9,2;9,2;9,2;11,8;11,8;11,8;11,8;11,8;8,8;8,8;8,8;8,8;8,8;12,6;12,6;12,6;12,6;12,6;7,4;7,4;7,4;7,4;7,4;5,2;5,2;5,2;5,2;5,2;4,6;4,6;4,6;4,6;4,6;3,6;3,6;3,6;3,6;3,6;1,8;1,8;1,8;1,8;1,8;0,200;0,2;0,2;0,2;0,2;0,17704918;0,17704918;0,17704918;0,17704918;0,17704918
21017A220;LE LOGIS-SUD;Watermael-Boitsfort;3,2;3,2;3,2;3,2;3,2;3,4;3,4;3,4;3,4;3,4;4,4;4,4;4,4;4,4;4,4;4,6;4,6;4,6;4,6;4,6;5,4;5,4;5,4;5,4;5,4;4,8;4,8;4,8;4,8;4,8;2;2;2;2;2;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;5,4;5,4;5,4;5,4;5,4;7,4;7,4;7,4;7,4;7,4;6,2;6,2;6,2;6,2;6,2;3,8;3,8;3,8;3,8;3,8;4,6;4,6;4,6;4,6;4,6;3,8;3,8;3,8;3,8;3,8;4,2;4,2;4,2;4,2;4,2;1,2;1,2;1,2;1,2;1,2;2,8;2,8;2,8;2,8;2,8;0,000;0;0;0;0;0;0;0;0;0
21017A443;VILLE-ET-FORET - ELAN;Watermael-Boitsfort;3,4;3,4;3,4;3,4;3,4;7,2;7,2;7,2;7,2;7,2;6,2;6,2;6,2;6,2;6,2;4,8;4,8;4,8;4,8;4,8;4;4;4;4;4;2,4;2,4;2,4;2,4;2,4;3,4;3,4;3,4;3,4;3,4;5,2;5,2;5,2;5,2;5,2;0;0;0;0;0;6,8;6,8;6,8;6,8;6,8;5,6;5,6;5,6;5,6;5,6;6,6;6,6;6,6;6,6;6,6;9,4;9,4;9,4;9,4;9,4;7,6;7,6;7,6;7,6;7,6;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;2;2;2;2;2;2,6;2,6;2,6;2,6;2,6;0,400;0,4;0,4;0,4;0,4;0,17704918;0,17704918;0,17704918;0,17704918;0,17704918
21017A41-;AVENUE DE VISE;Watermael-Boitsfort;10,2;10,2;10,2;10,2;10,2;10,6;10,6;10,6;10,6;10,6;6,4;6,4;6,4;6,4;6,4;7,8;7,8;7,8;7,8;7,8;13,6;13,6;13,6;13,6;13,6;15;15;15;15;15;12,6;12,6;12,6;12,6;12,6;12,6;12,6;12,6;12,6;12,6;0;0;0;0;0;11;11;11;11;11;12,2;12,2;12,2;12,2;12,2;11,4;11,4;11,4;11,4;11,4;8,8;8,8;8,8;8,8;8,8;9,4;9,4;9,4;9,4;9,4;5,4;5,4;5,4;5,4;5,4;5;5;5;5;5;3;3;3;3;3;3;3;3;3;3;1,200;1,2;1,2;1,2;1,2;0,354098361;0,354098361;0,354098361;0,354098361;0,354098361
21017A523;MARTIN-PECHEUR;Watermael-Boitsfort;8,2;8,2;8,2;8,2;8,2;6;6;6;6;6;7,6;7,6;7,6;7,6;7,6;4,2;4,2;4,2;4,2;4,2;6,4;6,4;6,4;6,4;6,4;9,4;9,4;9,4;9,4;9,4;10,8;10,8;10,8;10,8;10,8;10,4;10,4;10,4;10,4;10,4;0;0;0;0;0;12,2;12,2;12,2;12,2;12,2;8,4;8,4;8,4;8,4;8,4;10,2;10,2;10,2;10,2;10,2;8,8;8,8;8,8;8,8;8,8;12,6;12,6;12,6;12,6;12,6;13;13;13;13;13;12,2;12,2;12,2;12,2;12,2;14;14;14;14;14;9,6;9,6;9,6;9,6;9,6;4,600;4,6;4,6;4,6;4,6;1,239344262;1,239344262;1,239344262;1,239344262;1,239344262
21017A613;AVENUE DE TERCOIGNE;Watermael-Boitsfort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21017A696;HERONNIERE;Watermael-Boitsfort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21017A624;PECHERIES;Watermael-Boitsfort;4,4;4,4;4,4;4,4;4,4;3,6;3,6;3,6;3,6;3,6;3;3;3;3;3;2,6;2,6;2,6;2,6;2,6;5,6;5,6;5,6;5,6;5,6;7,6;7,6;7,6;7,6;7,6;8,2;8,2;8,2;8,2;8,2;6,4;6,4;6,4;6,4;6,4;0;0;0;0;0;6;6;6;6;6;6,8;6,8;6,8;6,8;6,8;7,2;7,2;7,2;7,2;7,2;10,2;10,2;10,2;10,2;10,2;8,8;8,8;8,8;8,8;8,8;6,8;6,8;6,8;6,8;6,8;6;6;6;6;6;7,6;7,6;7,6;7,6;7,6;5;5;5;5;5;2,000;2;2;2;2;0,17704918;0,17704918;0,17704918;0,17704918;0,17704918
21017A534;RUE DES BEGONIAS;Watermael-Boitsfort;2,2;2,2;2,2;2,2;2,2;1,4;1,4;1,4;1,4;1,4;1,8;1,8;1,8;1,8;1,8;2,2;2,2;2,2;2,2;2,2;1,2;1,2;1,2;1,2;1,2;2,4;2,4;2,4;2,4;2,4;2;2;2;2;2;1,4;1,4;1,4;1,4;1,4;0;0;0;0;0;2,6;2,6;2,6;2,6;2,6;2;2;2;2;2;1,2;1,2;1,2;1,2;1,2;3,2;3,2;3,2;3,2;3,2;1,8;1,8;1,8;1,8;1,8;3;3;3;3;3;2,2;2,2;2,2;2,2;2,2;2;2;2;2;2;0,8;0,8;0,8;0,8;0,8;0,200;0,2;0,2;0,2;0,2;0;0;0;0;0
21017A501;CENTRE DE WATERMAEL;Watermael-Boitsfort;2,2;2,2;2,2;2,2;2,2;1,4;1,4;1,4;1,4;1,4;2,2;2,2;2,2;2,2;2,2;1,8;1,8;1,8;1,8;1,8;2,2;2,2;2,2;2,2;2,2;4,4;4,4;4,4;4,4;4,4;3,4;3,4;3,4;3,4;3,4;2,6;2,6;2,6;2,6;2,6;0;0;0;0;0;3,8;3,8;3,8;3,8;3,8;3;3;3;3;3;2,6;2,6;2,6;2,6;2,6;1,8;1,8;1,8;1,8;1,8;2,2;2,2;2,2;2,2;2,2;1,2;1,2;1,2;1,2;1,2;0,2;0,2;0,2;0,2;0,2;0,8;0,8;0,8;0,8;0,8;0,2;0,2;0,2;0,2;0,2;0,200;0,2;0,2;0,2;0,2;0;0;0;0;0
21017A421;WATERMAEL - STATION;Watermael-Boitsfort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21017A432;DRIES;Watermael-Boitsfort;7,2;7,2;7,2;7,2;7,2;7;7;7;7;7;8;8;8;8;8;7,8;7,8;7,8;7,8;7,8;7,2;7,2;7,2;7,2;7,2;6,2;6,2;6,2;6,2;6,2;7,4;7,4;7,4;7,4;7,4;6,8;6,8;6,8;6,8;6,8;0;0;0;0;0;9,8;9,8;9,8;9,8;9,8;7,2;7,2;7,2;7,2;7,2;6,8;6,8;6,8;6,8;6,8;6,4;6,4;6,4;6,4;6,4;5;5;5;5;5;4;4;4;4;4;1,6;1,6;1,6;1,6;1,6;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;0,600;0,6;0,6;0,6;0,6;0,708196721;0,708196721;0,708196721;0,708196721;0,708196721
21017A021;DREVE DES EQUIPAGES;Watermael-Boitsfort;1;1;1;1;1;1;1;1;1;1;2,8;2,8;2,8;2,8;2,8;3,8;3,8;3,8;3,8;3,8;2;2;2;2;2;1,6;1,6;1,6;1,6;1,6;1;1;1;1;1;1,6;1,6;1,6;1,6;1,6;0;0;0;0;0;2,8;2,8;2,8;2,8;2,8;4;4;4;4;4;2,4;2,4;2,4;2,4;2,4;2;2;2;2;2;2;2;2;2;2;2,6;2,6;2,6;2,6;2,6;1,6;1,6;1,6;1,6;1,6;2,4;2,4;2,4;2,4;2,4;1,2;1,2;1,2;1,2;1,2;0,000;0;0;0;0;0;0;0;0;0
