SectorStatID;Commune;nb_sec_com_pop;nb_sec_ss_pop;ratio_com_ss;places_com;places_ss
21015A34-;Schaerbeek;9297;98;0,010541035;9490;100,0344197
21015A63-;Schaerbeek;9297;93;0,010003227;9490;94,93062278
21015A883;Schaerbeek;9297;19;0,00204367;9490;19,39442831
21015A811;Schaerbeek;9297;103;0,011078843;9490;105,1382166
21015A831;Schaerbeek;9297;218;0,023448424;9490;222,5255459
21015A30-;Schaerbeek;9297;244;0,026245025;9490;249,0652899
21015A64-;Schaerbeek;9297;230;0,024739163;9490;234,7746585
21015A33-;Schaerbeek;9297;153;0,016456922;9490;156,1761859
21015A35-;Schaerbeek;9297;158;0,016994729;9490;161,2799828
21015A53-;Schaerbeek;9297;233;0,025061848;9490;237,8369366
21015A54-;Schaerbeek;9297;284;0,030547488;9490;289,8956653
21015A52-;Schaerbeek;9297;135;0,014520813;9490;137,8025169
21015A51-;Schaerbeek;9297;104;0,011186404;9490;106,158976
21015A05-;Schaerbeek;9297;337;0,036248252;9490;343,9959127
21015A101;Schaerbeek;9297;133;0,01430569;9490;135,7609982
21015A111;Schaerbeek;9297;242;0,026029902;9490;247,0237711
21015A142;Schaerbeek;9297;17;0,001828547;9490;17,35290954
21015A71-;Schaerbeek;9297;92;0,009895665;9490;93,9098634
21015A04-;Schaerbeek;9297;386;0,041518769;9490;394,0131225
21015A43-;Schaerbeek;9297;128;0,013767882;9490;130,6572012
21015A44-;Schaerbeek;9297;275;0,029579434;9490;280,7088308
21015A612;Schaerbeek;9297;322;0,034634828;9490;328,6845219
21015A45-;Schaerbeek;9297;144;0,015488867;9490;146,9893514
21015A00-;Schaerbeek;9297;583;0,062708401;9490;595,1027213
21015A01-;Schaerbeek;9297;75;0,008067118;9490;76,55695386
21015A13-;Schaerbeek;9297;190;0,0204367;9490;193,9442831
21015A272;Schaerbeek;9297;7;0,000752931;9490;7,145315693
21015A231;Schaerbeek;9297;101;0,010863719;9490;103,0966979
21015A21-;Schaerbeek;9297;208;0,022372808;9490;212,317952
21016A901;Uccle;5159;135;0,026167862;7699;201,4663695
21016A232;Uccle;5159;97;0,018802093;7699;144,7573173
21016A111;Uccle;5159;69;0,013374685;7699;102,9716999
21016A841;Uccle;5159;31;0,006008916;7699;46,2626478
21016A85-;Uccle;5159;58;0,011242489;7699;86,55592169
21016A042;Uccle;5159;36;0,006978097;7699;53,72436519
21016A03-;Uccle;5159;187;0,036247335;7699;279,0682303
21016A02-;Uccle;5159;185;0,035859663;7699;276,0835433
21016A922;Uccle;5159;59;0,011436325;7699;88,04826517
21016A912;Uccle;5159;68;0,013180849;7699;101,4793565
21016A731;Uccle;5159;26;0,005039736;7699;38,80093041
21016A772;Uccle;5159;44;0,008528785;7699;65,66311301
21016A72-;Uccle;5159;71;0,013762357;7699;105,9563869
21016A71-;Uccle;5159;109;0,021128126;7699;162,665439
21016A954;Uccle;5159;9;0,001744524;7699;13,4310913
21016A80-;Uccle;5159;160;0,031013762;7699;238,7749564
21016A225;Uccle;5159;17;0,003295212;7699;25,36983912
21016A64-;Uccle;5159;135;0,026167862;7699;201,4663695
21016A533;Uccle;5159;37;0,007171933;7699;55,21670866
21016A943;Uccle;5159;50;0,009691801;7699;74,61717387
21016A65-;Uccle;5159;74;0,014343865;7699;110,4334173
21016A601;Uccle;5159;84;0,016282225;7699;125,3568521
21016A620;Uccle;5159;85;0,016476061;7699;126,8491956
21016A01-;Uccle;5159;302;0,058538476;7699;450,6877302
21016A00-;Uccle;5159;292;0,056600116;7699;435,7642954
21016A12-;Uccle;5159;151;0,029269238;7699;225,3438651
21016A44-;Uccle;5159;183;0,035471991;7699;273,0988564
21016A214;Uccle;5159;25;0,0048459;7699;37,30858694
21016A322;Uccle;5159;43;0,008334949;7699;64,17076953
21016A400;Uccle;5159;200;0,038767203;7699;298,4686955
21016A429;Uccle;5159;125;0,024229502;7699;186,5429347
21016A490;Uccle;5159;27;0,005233572;7699;40,29327389
21016A639;Uccle;5159;218;0,042256251;7699;325,3308781
21016A610;Uccle;5159;32;0,006202752;7699;47,75499128
21016A342;Uccle;5159;226;0,043806939;7699;337,2696259
21017A541;Watermael-Boitsfort;1582;37;0,023388116;1628;38,07585335
21017A11-;Watermael-Boitsfort;1582;115;0,072692794;1628;118,3438685
21017A240;Watermael-Boitsfort;1582;57;0,036030341;1628;58,6573957
21017A230;Watermael-Boitsfort;1582;75;0,047408344;1628;77,18078382
21017A220;Watermael-Boitsfort;1582;56;0,03539823;1628;57,62831858
21017A41-;Watermael-Boitsfort;1582;90;0,056890013;1628;92,61694058
21017A523;Watermael-Boitsfort;1582;72;0,04551201;1628;74,09355247
21017A624;Watermael-Boitsfort;1582;41;0,025916561;1628;42,19216182
21017A534;Watermael-Boitsfort;1582;20;0,012642225;1628;20,58154235
21017A501;Watermael-Boitsfort;1582;22;0,013906448;1628;22,63969659
21017A432;Watermael-Boitsfort;1582;82;0,051833123;1628;84,38432364
21017A021;Watermael-Boitsfort;1582;24;0,01517067;1628;24,69785082
21017A12-;Watermael-Boitsfort;1582;197;0,124525917;1628;202,7281922
21017A13-;Watermael-Boitsfort;1582;77;0,048672566;1628;79,23893805
21017A451;Watermael-Boitsfort;1582;97;0,061314791;1628;99,8204804
21017A041;Watermael-Boitsfort;1582;58;0,036662453;1628;59,68647282
21018A72-;Woluwe Saint-Lambert;3166;132;0,041692988;4195;174,9020846
21018A35-;Woluwe Saint-Lambert;3166;97;0,030638029;4195;128,5265319
21018A34-;Woluwe Saint-Lambert;3166;73;0,023057486;4195;96,72615287
21018A32-;Woluwe Saint-Lambert;3166;25;0,007896399;4195;33,12539482
21018A311;Woluwe Saint-Lambert;3166;106;0,033480733;4195;140,451674
21018A33-;Woluwe Saint-Lambert;3166;103;0,032533165;4195;136,4766267
21018A22-;Woluwe Saint-Lambert;3166;86;0,027163613;4195;113,9513582
21018A512;Woluwe Saint-Lambert;3166;88;0,027795325;4195;116,6013898
21018A04-;Woluwe Saint-Lambert;3166;105;0,033164877;4195;139,1266582
21018A02-;Woluwe Saint-Lambert;3166;70;0,022109918;4195;92,7511055
21018A37-;Woluwe Saint-Lambert;3166;12;0,003790272;4195;15,90018951
21018A63-;Woluwe Saint-Lambert;3166;137;0,043272268;4195;181,5271636
21018A05-;Woluwe Saint-Lambert;3166;81;0,025584334;4195;107,3262792
21018A61-;Woluwe Saint-Lambert;3166;134;0,0423247;4195;177,5521162
21018A62-;Woluwe Saint-Lambert;3166;185;0,058433354;4195;245,1279217
21018A09-;Woluwe Saint-Lambert;3166;11;0,003474416;4195;14,57517372
21018A30-;Woluwe Saint-Lambert;3166;62;0,01958307;4195;82,15097915
21018A643;Woluwe Saint-Lambert;3166;140;0,044219836;4195;185,502211
21018A60-;Woluwe Saint-Lambert;3166;27;0,008528111;4195;35,77542641
21018A81-;Woluwe Saint-Lambert;3166;52;0,01642451;4195;68,90082123
21018A84-;Woluwe Saint-Lambert;3166;84;0,026531901;4195;111,3013266
21018A00-;Woluwe Saint-Lambert;3166;64;0,020214782;4195;84,80101074
21018A43-;Woluwe Saint-Lambert;3166;61;0,019267214;4195;80,82596336
21018A41-;Woluwe Saint-Lambert;3166;66;0,020846494;4195;87,45104232
21018A42-;Woluwe Saint-Lambert;3166;50;0,015792798;4195;66,25078964
21018A01-;Woluwe Saint-Lambert;3166;58;0,018319646;4195;76,85091598
21018A14-;Woluwe Saint-Lambert;3166;90;0,028427037;4195;119,2514214
21018A12-;Woluwe Saint-Lambert;3166;88;0,027795325;4195;116,6013898
21018A82-;Woluwe Saint-Lambert;3166;36;0,011370815;4195;47,70056854
21018A87-;Woluwe Saint-Lambert;3166;29;0,009159823;4195;38,42545799
21018A3MJ;Woluwe Saint-Lambert;3166;148;0,046746684;4195;196,1023373
21019A231;Woluwe Saint-Pierre;2551;77;0,030184241;5604;169,1524892
21019A242;Woluwe Saint-Pierre;2551;61;0,023912191;5604;134,00392
21019A252;Woluwe Saint-Pierre;2551;83;0,03253626;5604;182,3332027
21019A12-;Woluwe Saint-Pierre;2551;53;0,020776166;5604;116,4296354
21019A52-;Woluwe Saint-Pierre;2551;58;0,022736182;5604;127,4135633
21019A51-;Woluwe Saint-Pierre;2551;92;0,036064289;5604;202,1042728
21019A04-;Woluwe Saint-Pierre;2551;35;0,01372011;5604;76,8874951
21019A03-;Woluwe Saint-Pierre;2551;73;0,028616229;5604;160,3653469
21019A052;Woluwe Saint-Pierre;2551;40;0,015680125;5604;87,87142297
21019A001;Woluwe Saint-Pierre;2551;85;0,033320267;5604;186,7267738
21019A30-;Woluwe Saint-Pierre;2551;75;0,029400235;5604;164,7589181
21019A33-;Woluwe Saint-Pierre;2551;94;0,036848295;5604;206,497844
21019A01-;Woluwe Saint-Pierre;2551;40;0,015680125;5604;87,87142297
21019A11-;Woluwe Saint-Pierre;2551;68;0,026656213;5604;149,3814191
21019A31-;Woluwe Saint-Pierre;2551;76;0,029792238;5604;166,9557036
21019A32-;Woluwe Saint-Pierre;2551;171;0,067032536;5604;375,6503332
21019A20-;Woluwe Saint-Pierre;2551;112;0,043904351;5604;246,0399843
21019A14-;Woluwe Saint-Pierre;2551;93;0,036456292;5604;204,3010584
21019A21-;Woluwe Saint-Pierre;2551;105;0,041160329;5604;230,6624853
21019A40-;Woluwe Saint-Pierre;2551;224;0,087808702;5604;492,0799686
21019A15-;Woluwe Saint-Pierre;2551;118;0,04625637;5604;259,2206978
21019A42-;Woluwe Saint-Pierre;2551;72;0,028224226;5604;158,1685613
21019A22-;Woluwe Saint-Pierre;2551;25;0,009800078;5604;54,91963936
21019A441;Woluwe Saint-Pierre;2551;30;0,011760094;5604;65,90356723
21019A41-;Woluwe Saint-Pierre;2551;66;0,025872207;5604;144,9878479
21001C6PB;Anderlecht;8615;32;0,003714452;11872;44,09796866
