Code;Territoire;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104
21001A53-;NELLIE MELBA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,733333333;0,733333333;0,733333333;0,733333333;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;0,733333333;0,733333333;0,733333333;0,733333333;0,733333333;0,733333333;0,733333333;0,733333333;0,733333333;0,733333333;0,733333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A41-;ROMAIN ROLLAND;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,933333333;0,933333333;0,933333333;0,933333333;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;6,15;0,933333333;0,933333333;0,933333333;0,933333333;0,933333333;0,933333333;0,933333333;0,933333333;0,933333333;0,933333333;0,933333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A492;ETANGS - PARC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A37-;ZUEN - INDUSTRIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A85-;AUBADE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,873440285;0,873440285;0,873440285;0,873440285;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;1,897459893;0,873440285;0,873440285;0,873440285;0,873440285;0,873440285;0,873440285;0,873440285;0,873440285;0,873440285;0,873440285;0,873440285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001B3MJ;PETITE ILE - RIVE DROITE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A51-;SCHERDEMAEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,6;1,6;1,6;1,6;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;3,025;1,6;1,6;1,6;1,6;1,6;1,6;1,6;1,6;1,6;1,6;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A42-;KAT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,997701149;0,997701149;0,997701149;0,997701149;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;1,175862069;0,997701149;0,997701149;0,997701149;0,997701149;0,997701149;0,997701149;0,997701149;0,997701149;0,997701149;0,997701149;0,997701149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A52-;SCHERDEMAEL-NORD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,234052758;1,234052758;1,234052758;1,234052758;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,262230216;1,234052758;1,234052758;1,234052758;1,234052758;1,234052758;1,234052758;1,234052758;1,234052758;1,234052758;1,234052758;1,234052758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001C70-;BON AIR - CENTRE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,246969697;0,246969697;0,246969697;0,246969697;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,782386364;0,246969697;0,246969697;0,246969697;0,246969697;0,246969697;0,246969697;0,246969697;0,246969697;0,246969697;0,246969697;0,246969697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
