Code;Territoire;Commune;#hommes colloc dans commune;% de hommes de la commune dans secteur stat;#hommes colloc dans secteur stat
21018A13-;GROOTVELD;Woluwe Saint-Lambert;1168;0,009820341;11,47015834
21018A12-;STOCKEL (CHAUSSEE DE);Woluwe Saint-Lambert;1168;0,024056029;28,09744214
21018A82-;MARIE LA MISERABLE;Woluwe Saint-Lambert;1168;0,011000305;12,84835566
21018A83-;KLAKKEDELLE;Woluwe Saint-Lambert;1168;0,017242692;20,13946407
21018A87-;SAINT-LUC;Woluwe Saint-Lambert;1168;0,019183922;22,40682095
21018A3MJ;GULLEDELLE;Woluwe Saint-Lambert;1168;0,066077954;77,17904994
21019A231;KELLE;Woluwe Saint-Pierre;609;0,024614122;14,99000051
21019A242;VENELLES;Woluwe Saint-Pierre;609;0,025075637;15,27106302
21019A252;MONTGOLFIER;Woluwe Saint-Pierre;609;0,030562535;18,61258397
21019A131;KONKEL;Woluwe Saint-Pierre;609;0,042408082;25,82652172
21019A12-;ESCRIME (AVENUE DE L');Woluwe Saint-Pierre;609;0,015127429;9,212604482
21019A45-;HELICE (AVENUE DE L');Woluwe Saint-Pierre;609;0,023691093;14,42787549
21019A52-;DUC (RUE);Woluwe Saint-Pierre;609;0,033382903;20,3301882
21019A51-;COLLEGE SAINT-MICHEL;Woluwe Saint-Pierre;609;0,044715656;27,23183426
21019A04-;EGGERICX (RUE);Woluwe Saint-Pierre;609;0,025383314;15,45843803
21019A03-;CAPITAINE PIRET (AVENUE);Woluwe Saint-Pierre;609;0,028665197;17,45710476
21019A02-;CLOS DU SOLEIL;Woluwe Saint-Pierre;609;0,007794472;4,746833496
21019A052;DON BOSCO;Woluwe Saint-Pierre;609;0,024357725;14,83385467
21019A001;CENTRE;Woluwe Saint-Pierre;609;0,038562125;23,48433414
21019A34-;EUROPE (QUARTIER DE L');Woluwe Saint-Pierre;609;0,027331932;16,6451464
21019A30-;EGLANTINES (AVENUE);Woluwe Saint-Pierre;609;0,023793652;14,49033383
21019A33-;MIMOSAS (AVENUE);Woluwe Saint-Pierre;609;0,043023435;26,20127173
21019A01-;BOULEVARD DE LA WOLUWE;Woluwe Saint-Pierre;609;0,0176914;10,77406287
21019A11-;MILLE METRES (AVENUE);Woluwe Saint-Pierre;609;0,025537152;15,55212553
21019A31-;BEMEL;Woluwe Saint-Pierre;609;0,030972771;18,86241731
21019A32-;CHANT D'OISEAU;Woluwe Saint-Pierre;609;0,062714733;38,19327214
21019A09-;WOLUWE (PARC DE);Woluwe Saint-Pierre;609;5,12794E-05;0,031229168
21019A35-;HORIZON (AVENUE);Woluwe Saint-Pierre;609;0,03630583;22,11025076
21019A28-;ETANGS MELLAERTS;Woluwe Saint-Pierre;609;0,002461412;1,499000051
21019A20-;SAINT-PAUL;Woluwe Saint-Pierre;609;0,031331727;19,08102149
21019A14-;VAL DE SEIGNEURS;Woluwe Saint-Pierre;609;0,041023537;24,98333419
21019A10-;STOCKEL;Woluwe Saint-Pierre;609;0,056407364;34,35208451
21019A21-;MANOIR;Woluwe Saint-Pierre;609;0,036767345;22,39131327
21019A40-;SAINTE-ALIX;Woluwe Saint-Pierre;609;0,07004769;42,65904313
21019A15-;KAPELLEVELD;Woluwe Saint-Pierre;609;0,037177581;22,64114661
21019A42-;SALOME AVENUE;Woluwe Saint-Pierre;609;0,028921594;17,6132506
21019A22-;PUTDAAL;Woluwe Saint-Pierre;609;0,01599918;9,743500333
21019A441;FAISANDERIE;Woluwe Saint-Pierre;609;0,010409723;6,33952105
21019A41-;CITE JOLI-BOIS;Woluwe Saint-Pierre;609;0,023998769;14,6152505
21019A43-;CORNICHE VERTE;Woluwe Saint-Pierre;609;0,012512179;7,619916927
21019A492;BOIS;Woluwe Saint-Pierre;609;5,12794E-05;0,031229168
21001C5PA;MEERVELD;Anderlecht;2578;0,001693693;4,366340784
21001C5MA;MEYLEMEERSCH;Anderlecht;2578;0,000737846;1,902168263
21001C6PB;ZONE RURALE;Anderlecht;2578;0,003672463;9,467610216
21001C6MB;MEYLEMEERSCH-EST;Anderlecht;2578;0;0
