Hour;Min;position;regression;proba
18;33;1113;0,926923077;0,02
18;34;1114;0,904487179;0,02
18;35;1115;0,882051282;0,01
18;36;1116;0,859615385;0,01
18;37;1117;0,837179487;0,01
18;38;1118;0,81474359;0,01
18;39;1119;0,792307692;0,01
18;40;1120;0,769871795;0,01
18;41;1121;0,747435897;0,01
18;42;1122;0,725;0,01
18;43;1123;0,702564103;0,01
18;44;1124;0,680128205;0,01
18;45;1125;0,657692308;0,01
18;46;1126;0,63525641;0,01
18;47;1127;0,612820513;0,01
18;48;1128;0,590384615;0,01
18;49;1129;0,567948718;0,01
18;50;1130;0,545512821;0,01
18;51;1131;0,523076923;0,01
18;52;1132;0,500641026;0,01
18;53;1133;0,478205128;0,01
18;54;1134;0,455769231;0,01
18;55;1135;0,433333333;0,01
18;56;1136;0,410897436;0,01
18;57;1137;0,388461538;0,01
18;58;1138;0,366025641;0,01
18;59;1139;0,343589744;0,01
19;0;1140;0,321153846;0,01
19;1;1141;0,324358974;0,01
19;2;1142;0,327564103;0,01
19;3;1143;0,330769231;0,01
19;4;1144;0,333974359;0,01
19;5;1145;0,337179487;0,01
19;6;1146;0,340384615;0,01
19;7;1147;0,343589744;0,01
19;8;1148;0,346794872;0,01
19;9;1149;0,35;0,01
19;10;1150;0,353205128;0,01
19;11;1151;0,356410256;0,01
19;12;1152;0,359615385;0,01
19;13;1153;0,362820513;0,01
19;14;1154;0,366025641;0,01
19;15;1155;0,369230769;0,01
19;16;1156;0,372435897;0,01
19;17;1157;0,375641026;0,01
19;18;1158;0,378846154;0,01
19;19;1159;0,382051282;0,01
19;20;1160;0,38525641;0,01
19;21;1161;0,388461538;0,01
19;22;1162;0,391666667;0,01
19;23;1163;0,394871795;0,01
19;24;1164;0,398076923;0,01
19;25;1165;0,401282051;0,01
19;26;1166;0,404487179;0,01
19;27;1167;0,407692308;0,01
19;28;1168;0,410897436;0,01
19;29;1169;0,414102564;0,01
19;30;1170;0,417307692;0,01
19;31;1171;0,420512821;0,01
19;32;1172;0,423717949;0,01
19;33;1173;0,426923077;0,01
19;34;1174;0,430128205;0,01
19;35;1175;0,433333333;0,01
19;36;1176;0,436538462;0,01
19;37;1177;0,43974359;0,01
19;38;1178;0,442948718;0,01
19;39;1179;0,446153846;0,01
19;40;1180;0,449358974;0,01
19;41;1181;0,452564103;0,01
19;42;1182;0,455769231;0,01
19;43;1183;0,458974359;0,01
19;44;1184;0,462179487;0,01
19;45;1185;0,465384615;0,01
19;46;1186;0,468589744;0,01
19;47;1187;0,471794872;0,01
19;48;1188;0,475;0,01
19;49;1189;0,478205128;0,01
19;50;1190;0,481410256;0,01
19;51;1191;0,484615385;0,01
19;52;1192;0,487820513;0,01
19;53;1193;0,491025641;0,01
19;54;1194;0,494230769;0,01
19;55;1195;0,497435897;0,01
19;56;1196;0,500641026;0,01
19;57;1197;0,503846154;0,01
19;58;1198;0,507051282;0,01
19;59;1199;0,51025641;0,01
20;0;1200;0,513461538;0,01
20;1;1201;0,504903846;0,01
20;2;1202;0,496346154;0,01
20;3;1203;0,487788462;0,01
20;4;1204;0,479230769;0,01
20;5;1205;0,470673077;0,01
20;6;1206;0,462115385;0,01
20;7;1207;0,453557692;0,01
20;8;1208;0,445;0,01
20;9;1209;0,436442308;0,01
20;10;1210;0,427884615;0,01
20;11;1211;0,419326923;0,01
20;12;1212;0,410769231;0,01
20;13;1213;0,402211538;0,01
20;14;1214;0,393653846;0,01
20;15;1215;0,385096154;0,01
20;16;1216;0,376538462;0,01
20;17;1217;0,367980769;0,01
20;18;1218;0,359423077;0,01
20;19;1219;0,350865385;0,01
20;20;1220;0,342307692;0,01
20;21;1221;0,33375;0,01
20;22;1222;0,325192308;0,01
20;23;1223;0,316634615;0,01
