Hour;Min;position;regression;proba
10;26;626;10,32392937;0,17
10;27;627;10,2683867;0,17
10;28;628;10,21284403;0,17
10;29;629;10,15730136;0,17
10;30;630;10,10175868;0,17
10;31;631;10,04621601;0,17
10;32;632;9,99067334;0,17
10;33;633;9,935130668;0,17
10;34;634;9,879587997;0,16
10;35;635;9,824045325;0,16
10;36;636;9,768502653;0,16
10;37;637;9,712959982;0,16
10;38;638;9,65741731;0,16
10;39;639;9,601874638;0,16
10;40;640;9,546331966;0,16
10;41;641;9,490789295;0,16
10;42;642;9,435246623;0,16
10;43;643;9,379703951;0,16
10;44;644;9,32416128;0,16
10;45;645;9,268618608;0,15
10;46;646;9,213075936;0,15
10;47;647;9,157533265;0,15
10;48;648;9,101990593;0,15
10;49;649;9,046447921;0,15
10;50;650;8,99090525;0,15
10;51;651;8,935362578;0,15
10;52;652;8,879819906;0,15
10;53;653;8,824277235;0,15
10;54;654;8,768734563;0,15
10;55;655;8,713191891;0,15
10;56;656;8,657649219;0,14
10;57;657;8,602106548;0,14
10;58;658;8,546563876;0,14
10;59;659;8,491021204;0,14
11;0;660;8,435478533;0,14
11;1;661;8,424529292;0,14
11;2;662;8,413580051;0,14
11;3;663;8,40263081;0,14
11;4;664;8,391681569;0,14
11;5;665;8,380732328;0,14
11;6;666;8,369783087;0,14
11;7;667;8,358833846;0,14
11;8;668;8,347884605;0,14
11;9;669;8,336935364;0,14
11;10;670;8,325986123;0,14
11;11;671;8,315036882;0,14
11;12;672;8,304087641;0,14
11;13;673;8,2931384;0,14
11;14;674;8,282189159;0,14
11;15;675;8,271239918;0,14
11;16;676;8,260290677;0,14
11;17;677;8,249341436;0,14
11;18;678;8,238392195;0,14
11;19;679;8,227442954;0,14
11;20;680;8,216493713;0,14
11;21;681;8,205544472;0,14
11;22;682;8,194595231;0,14
11;23;683;8,18364599;0,14
11;24;684;8,172696749;0,14
11;25;685;8,161747508;0,14
11;26;686;8,150798267;0,14
11;27;687;8,139849026;0,14
11;28;688;8,128899785;0,14
11;29;689;8,117950545;0,14
11;30;690;8,107001304;0,14
11;31;691;8,096052063;0,13
11;32;692;8,085102822;0,13
11;33;693;8,074153581;0,13
11;34;694;8,06320434;0,13
11;35;695;8,052255099;0,13
11;36;696;8,041305858;0,13
11;37;697;8,030356617;0,13
11;38;698;8,019407376;0,13
11;39;699;8,008458135;0,13
11;40;700;7,997508894;0,13
11;41;701;7,986559653;0,13
11;42;702;7,975610412;0,13
11;43;703;7,964661171;0,13
11;44;704;7,95371193;0,13
11;45;705;7,942762689;0,13
11;46;706;7,931813448;0,13
11;47;707;7,920864207;0,13
11;48;708;7,909914966;0,13
11;49;709;7,898965725;0,13
11;50;710;7,888016484;0,13
11;51;711;7,877067243;0,13
11;52;712;7,866118002;0,13
11;53;713;7,855168761;0,13
11;54;714;7,84421952;0,13
11;55;715;7,833270279;0,13
11;56;716;7,822321038;0,13
11;57;717;7,811371797;0,13
11;58;718;7,800422556;0,13
11;59;719;7,789473315;0,13
12;0;720;7,778524074;0,13
12;1;721;7,788378343;0,13
12;2;722;7,798232611;0,13
12;3;723;7,808086879;0,13
12;4;724;7,817941147;0,13
12;5;725;7,827795416;0,13
12;6;726;7,837649684;0,13
12;7;727;7,847503952;0,13
12;8;728;7,85735822;0,13
12;9;729;7,867212489;0,13
12;10;730;7,877066757;0,13
12;11;731;7,886921025;0,13
12;12;732;7,896775293;0,13
12;13;733;7,906629562;0,13
12;14;734;7,91648383;0,13
12;15;735;7,926338098;0,13
12;16;736;7,936192366;0,13
12;17;737;7,946046635;0,13
12;18;738;7,955900903;0,13
12;19;739;7,965755171;0,13
12;20;740;7,97560944;0,13
12;21;741;7,985463708;0,13
12;22;742;7,995317976;0,13
12;23;743;8,005172244;0,13
12;24;744;8,015026513;0,13
12;25;745;8,024880781;0,13
12;26;746;8,034735049;0,13
12;27;747;8,044589317;0,13
12;28;748;8,054443586;0,13
12;29;749;8,064297854;0,13
12;30;750;8,074152122;0,13
12;31;751;8,08400639;0,13
12;32;752;8,093860659;0,13
12;33;753;8,103714927;0,14
12;34;754;8,113569195;0,14
12;35;755;8,123423463;0,14
12;36;756;8,133277732;0,14
12;37;757;8,143132;0,14
12;38;758;8,152986268;0,14
12;39;759;8,162840536;0,14
12;40;760;8,172694805;0,14
12;41;761;8,182549073;0,14
12;42;762;8,192403341;0,14
12;43;763;8,202257609;0,14
12;44;764;8,212111878;0,14
12;45;765;8,221966146;0,14
12;46;766;8,231820414;0,14
12;47;767;8,241674682;0,14
12;48;768;8,251528951;0,14
12;49;769;8,261383219;0,14
12;50;770;8,271237487;0,14
12;51;771;8,281091755;0,14
12;52;772;8,290946024;0,14
12;53;773;8,300800292;0,14
12;54;774;8,31065456;0,14
12;55;775;8,320508829;0,14
12;56;776;8,330363097;0,14
12;57;777;8,340217365;0,14
12;58;778;8,350071633;0,14
12;59;779;8,359925902;0,14
13;0;780;8,36978017;0,14
13;1;781;8,407669273;0,14
13;2;782;8,445558376;0,14
13;3;783;8,483447479;0,14
13;4;784;8,521336582;0,14
13;5;785;8,559225685;0,14
13;6;786;8,597114788;0,14
13;7;787;8,63500389;0,14
13;8;788;8,672892993;0,14
13;9;789;8,710782096;0,15
13;10;790;8,748671199;0,15
13;11;791;8,786560302;0,15
13;12;792;8,824449405;0,15
13;13;793;8,862338508;0,15
13;14;794;8,900227611;0,15
13;15;795;8,938116714;0,15
13;16;796;8,976005817;0,15
13;17;797;9,01389492;0,15
13;18;798;9,051784023;0,15
13;19;799;9,089673126;0,15
13;20;800;9,127562229;0,15
13;21;801;9,165451332;0,15
13;22;802;9,203340435;0,15
13;23;803;9,241229538;0,15
13;24;804;9,279118641;0,15
13;25;805;9,317007744;0,16
13;26;806;9,354896847;0,16
13;27;807;9,39278595;0,16
13;28;808;9,430675053;0,16
13;29;809;9,468564155;0,16
13;30;810;9,506453258;0,16
13;31;811;9,544342361;0,16
13;32;812;9,582231464;0,16
13;33;813;9,620120567;0,16
13;34;814;9,65800967;0,16
13;35;815;9,695898773;0,16
13;36;816;9,733787876;0,16
13;37;817;9,771676979;0,16
13;38;818;9,809566082;0,16
13;39;819;9,847455185;0,16
13;40;820;9,885344288;0,16
13;41;821;9,923233391;0,17
13;42;822;9,961122494;0,17
13;43;823;9,999011597;0,17
13;44;824;10,0369007;0,17
13;45;825;10,0747898;0,17
13;46;826;10,11267891;0,17
13;47;827;10,15056801;0,17
13;48;828;10,18845711;0,17
13;49;829;10,22634621;0,17
13;50;830;10,26423532;0,17
13;51;831;10,30212442;0,17
13;52;832;10,34001352;0,17
13;53;833;10,37790263;0,17
13;54;834;10,41579173;0,17
13;55;835;10,45368083;0,17
13;56;836;10,49156994;0,17
13;57;837;10,52945904;0,18
13;58;838;10,56734814;0,18
13;59;839;10,60523724;0,18
14;0;840;10,64312635;0,18
14;1;841;10,58094251;0,18
14;2;842;10,51875867;0,18
14;3;843;10,45657483;0,17
14;4;844;10,39439099;0,17
14;5;845;10,33220715;0,17
14;6;846;10,27002331;0,17
14;7;847;10,20783947;0,17
