Hour;Min;position;regression;proba
7;55;475;2,180266667;0,04
7;56;476;2,206933333;0,04
7;57;477;2,2336;0,04
7;58;478;2,260266667;0,04
7;59;479;2,286933333;0,04
8;0;480;2,3136;0,04
8;1;481;2,3176;0,04
8;2;482;2,3216;0,04
8;3;483;2,3256;0,04
8;4;484;2,3296;0,04
8;5;485;2,3336;0,04
8;6;486;2,3376;0,04
8;7;487;2,3416;0,04
8;8;488;2,3456;0,04
8;9;489;2,3496;0,04
8;10;490;2,3536;0,04
8;11;491;2,3576;0,04
8;12;492;2,3616;0,04
8;13;493;2,3656;0,04
8;14;494;2,3696;0,04
8;15;495;2,3736;0,04
8;16;496;2,3776;0,04
8;17;497;2,3816;0,04
8;18;498;2,3856;0,04
8;19;499;2,3896;0,04
8;20;500;2,3936;0,04
8;21;501;2,3976;0,04
8;22;502;2,4016;0,04
8;23;503;2,4056;0,04
8;24;504;2,4096;0,04
8;25;505;2,4136;0,04
8;26;506;2,4176;0,04
8;27;507;2,4216;0,04
8;28;508;2,4256;0,04
8;29;509;2,4296;0,04
8;30;510;2,4336;0,04
8;31;511;2,4376;0,04
8;32;512;2,4416;0,04
8;33;513;2,4456;0,04
8;34;514;2,4496;0,04
8;35;515;2,4536;0,04
8;36;516;2,4576;0,04
8;37;517;2,4616;0,04
8;38;518;2,4656;0,04
8;39;519;2,4696;0,04
8;40;520;2,4736;0,04
8;41;521;2,4776;0,04
8;42;522;2,4816;0,04
8;43;523;2,4856;0,04
8;44;524;2,4896;0,04
8;45;525;2,4936;0,04
8;46;526;2,4976;0,04
8;47;527;2,5016;0,04
8;48;528;2,5056;0,04
8;49;529;2,5096;0,04
8;50;530;2,5136;0,04
8;51;531;2,5176;0,04
8;52;532;2,5216;0,04
8;53;533;2,5256;0,04
8;54;534;2,5296;0,04
8;55;535;2,5336;0,04
8;56;536;2,5376;0,04
8;57;537;2,5416;0,04
8;58;538;2,5456;0,04
8;59;539;2,5496;0,04
9;0;540;2,5536;0,04
9;1;541;2,5936;0,04
9;2;542;2,6336;0,04
9;3;543;2,6736;0,04
9;4;544;2,7136;0,05
9;5;545;2,7536;0,05
9;6;546;2,7936;0,05
9;7;547;2,8336;0,05
9;8;548;2,8736;0,05
9;9;549;2,9136;0,05
9;10;550;2,9536;0,05
9;11;551;2,9936;0,05
9;12;552;3,0336;0,05
9;13;553;3,0736;0,05
9;14;554;3,1136;0,05
9;15;555;3,1536;0,05
9;16;556;3,1936;0,05
9;17;557;3,2336;0,05
9;18;558;3,2736;0,05
9;19;559;3,3136;0,06
9;20;560;3,3536;0,06
9;21;561;3,3936;0,06
9;22;562;3,4336;0,06
9;23;563;3,4736;0,06
9;24;564;3,5136;0,06
9;25;565;3,5536;0,06
9;26;566;3,5936;0,06
9;27;567;3,6336;0,06
9;28;568;3,6736;0,06
9;29;569;3,7136;0,06
9;30;570;3,7536;0,06
9;31;571;3,7936;0,06
9;32;572;3,8336;0,06
9;33;573;3,8736;0,06
9;34;574;3,9136;0,07
9;35;575;3,9536;0,07
9;36;576;3,9936;0,07
9;37;577;4,0336;0,07
9;38;578;4,0736;0,07
9;39;579;4,1136;0,07
9;40;580;4,1536;0,07
9;41;581;4,1936;0,07
9;42;582;4,2336;0,07
9;43;583;4,2736;0,07
9;44;584;4,3136;0,07
9;45;585;4,3536;0,07
9;46;586;4,3936;0,07
9;47;587;4,4336;0,07
9;48;588;4,4736;0,07
9;49;589;4,5136;0,08
9;50;590;4,5536;0,08
9;51;591;4,5936;0,08
9;52;592;4,6336;0,08
9;53;593;4,6736;0,08
9;54;594;4,7136;0,08
9;55;595;4,7536;0,08
9;56;596;4,7936;0,08
9;57;597;4,8336;0,08
9;58;598;4,8736;0,08
9;59;599;4,9136;0,08
10;0;600;4,9536;0,08
10;1;601;4,976266667;0,08
10;2;602;4,998933333;0,08
10;3;603;5,0216;0,08
10;4;604;5,044266667;0,08
10;5;605;5,066933333;0,08
10;6;606;5,0896;0,08
10;7;607;5,112266667;0,09
10;8;608;5,134933333;0,09
10;9;609;5,1576;0,09
10;10;610;5,180266667;0,09
10;11;611;5,202933333;0,09
10;12;612;5,2256;0,09
10;13;613;5,248266667;0,09
10;14;614;5,270933333;0,09
10;15;615;5,2936;0,09
10;16;616;5,316266667;0,09
10;17;617;5,338933333;0,09
10;18;618;5,3616;0,09
10;19;619;5,384266667;0,09
10;20;620;5,406933333;0,09
10;21;621;5,4296;0,09
10;22;622;5,452266667;0,09
10;23;623;5,474933333;0,09
10;24;624;5,4976;0,09
10;25;625;5,520266667;0,09
10;26;626;5,542933333;0,09
10;27;627;5,5656;0,09
10;28;628;5,588266667;0,09
10;29;629;5,610933333;0,09
10;30;630;5,6336;0,09
10;31;631;5,656266667;0,09
10;32;632;5,678933333;0,09
10;33;633;5,7016;0,10
10;34;634;5,724266667;0,10
10;35;635;5,746933333;0,10
10;36;636;5,7696;0,10
10;37;637;5,792266667;0,10
10;38;638;5,814933333;0,10
10;39;639;5,8376;0,10
10;40;640;5,860266667;0,10
10;41;641;5,882933333;0,10
10;42;642;5,9056;0,10
10;43;643;5,928266667;0,10
10;44;644;5,950933333;0,10
