,SectorStatID,long,lat
104,21002A411,4.438084549315019,50.81867350106992
105,21002A422,4.445455677556718,50.82182259885388
106,21002A43-,4.428969621973097,50.82162577323047
107,21002A441,4.422206002845917,50.82122934829275
108,21002A45-,4.420958546257438,50.81913780063
109,21002A482,4.433946768924387,50.82117853972591
110,21002A492,4.426811697956089,50.82399271545217
111,21002A511,4.410796230072658,50.81665389361687
112,21002A52-,4.409662850059011,50.81416132802765
113,21002A53-,4.413752302582916,50.81331830628677
114,21002A572,4.4051431834673,50.81624904883934
115,21003A00-,4.29447191750104,50.86454841993475
116,21003A011,4.300319147308194,50.86682464033578
117,21003A02-,4.300833568701706,50.86323515225241
