SectorStatID;Commune;nb_sec_com_pop;nb_sec_ss_pop;ratio_com_ss;places_com;places_ss
21016A232;Uccle;4185;75;0,017921147;7147;128,0824373
21016A111;Uccle;4185;49;0,011708483;7147;83,68052569
21016A841;Uccle;4185;19;0,004540024;7147;32,44755078
21016A85-;Uccle;4185;50;0,011947431;7147;85,38829152
21016A042;Uccle;4185;29;0,00692951;7147;49,52520908
21016A03-;Uccle;4185;152;0,036320191;7147;259,5804062
21016A02-;Uccle;4185;171;0,040860215;7147;292,027957
21016A922;Uccle;4185;54;0,012903226;7147;92,21935484
21016A912;Uccle;4185;72;0,017204301;7147;122,9591398
21016A731;Uccle;4185;22;0,00525687;7147;37,57084827
21016A772;Uccle;4185;41;0,009796894;7147;70,01839904
21016A72-;Uccle;4185;52;0,012425329;7147;88,80382318
21016A71-;Uccle;4185;101;0,024133811;7147;172,4843489
21016A954;Uccle;4185;9;0,002150538;7147;15,36989247
21016A80-;Uccle;4185;116;0,027718041;7147;198,1008363
21016A225;Uccle;4185;19;0,004540024;7147;32,44755078
21016A64-;Uccle;4185;106;0,025328554;7147;181,023178
21016A533;Uccle;4185;24;0,005734767;7147;40,98637993
21016A943;Uccle;4185;36;0,008602151;7147;61,47956989
21016A65-;Uccle;4185;69;0,016487455;7147;117,8358423
21016A601;Uccle;4185;67;0,016009558;7147;114,4203106
21016A620;Uccle;4185;65;0,015531661;7147;111,004779
21016A01-;Uccle;4185;236;0,056391876;7147;403,032736
21016A00-;Uccle;4185;220;0,052568698;7147;375,7084827
21016A12-;Uccle;4185;119;0,028434886;7147;203,2241338
21016A44-;Uccle;4185;143;0,034169654;7147;244,2105137
21016A214;Uccle;4185;15;0,003584229;7147;25,61648746
21016A322;Uccle;4185;32;0,007646356;7147;54,64850657
21016A400;Uccle;4185;164;0,039187575;7147;280,0735962
21016A429;Uccle;4185;84;0,020071685;7147;143,4523297
21016A490;Uccle;4185;23;0,005495818;7147;39,2786141
21016A639;Uccle;4185;178;0,042532855;7147;303,9823178
21016A610;Uccle;4185;21;0,005017921;7147;35,86308244
21016A342;Uccle;4185;168;0,040143369;7147;286,9046595
21017A541;Watermael-Boitsfort;1236;32;0,025889968;1969;50,97734628
21017A11-;Watermael-Boitsfort;1236;96;0,077669903;1969;152,9320388
21017A240;Watermael-Boitsfort;1236;36;0,029126214;1969;57,34951456
21017A230;Watermael-Boitsfort;1236;67;0,05420712;1969;106,7338188
21017A220;Watermael-Boitsfort;1236;53;0,042880259;1969;84,43122977
21017A41-;Watermael-Boitsfort;1236;69;0,055825243;1969;109,9199029
21017A523;Watermael-Boitsfort;1236;55;0,044498382;1969;87,61731392
21017A624;Watermael-Boitsfort;1236;34;0,027508091;1969;54,16343042
21017A534;Watermael-Boitsfort;1236;16;0,012944984;1969;25,48867314
21017A501;Watermael-Boitsfort;1236;16;0,012944984;1969;25,48867314
21017A432;Watermael-Boitsfort;1236;67;0,05420712;1969;106,7338188
21017A021;Watermael-Boitsfort;1236;20;0,01618123;1969;31,86084142
21017A12-;Watermael-Boitsfort;1236;138;0,111650485;1969;219,8398058
21017A13-;Watermael-Boitsfort;1236;70;0,056634304;1969;111,512945
21017A451;Watermael-Boitsfort;1236;68;0,055016181;1969;108,3268608
21017A041;Watermael-Boitsfort;1236;44;0,035598706;1969;70,09385113
21018A72-;Woluwe Saint-Lambert;2676;126;0,047085202;4084;192,2959641
21018A35-;Woluwe Saint-Lambert;2676;81;0,030269058;4084;123,6188341
21018A34-;Woluwe Saint-Lambert;2676;58;0,021674141;4084;88,51718984
21018A32-;Woluwe Saint-Lambert;2676;23;0,008594918;4084;35,10164425
21018A311;Woluwe Saint-Lambert;2676;103;0,038490284;4084;157,1943199
21018A33-;Woluwe Saint-Lambert;2676;83;0,031016442;4084;126,671151
21018A22-;Woluwe Saint-Lambert;2676;80;0,029895366;4084;122,0926756
21018A512;Woluwe Saint-Lambert;2676;81;0,030269058;4084;123,6188341
21018A04-;Woluwe Saint-Lambert;2676;104;0,038863976;4084;158,7204783
21018A02-;Woluwe Saint-Lambert;2676;59;0,022047833;4084;90,04334828
21018A37-;Woluwe Saint-Lambert;2676;11;0,004110613;4084;16,7877429
21018A63-;Woluwe Saint-Lambert;2676;89;0,033258595;4084;135,8281016
21018A05-;Woluwe Saint-Lambert;2676;60;0,022421525;4084;91,56950673
21018A61-;Woluwe Saint-Lambert;2676;96;0,035874439;4084;146,5112108
21018A62-;Woluwe Saint-Lambert;2676;157;0,058669656;4084;239,6068759
21018A09-;Woluwe Saint-Lambert;2676;12;0,004484305;4084;18,31390135
21018A30-;Woluwe Saint-Lambert;2676;57;0,021300448;4084;86,99103139
21018A643;Woluwe Saint-Lambert;2676;126;0,047085202;4084;192,2959641
21018A60-;Woluwe Saint-Lambert;2676;22;0,008221226;4084;33,5754858
21018A81-;Woluwe Saint-Lambert;2676;32;0,011958146;4084;48,83707025
21018A84-;Woluwe Saint-Lambert;2676;59;0,022047833;4084;90,04334828
21018A00-;Woluwe Saint-Lambert;2676;54;0,020179372;4084;82,41255605
21018A43-;Woluwe Saint-Lambert;2676;61;0,022795217;4084;93,09566517
21018A41-;Woluwe Saint-Lambert;2676;60;0,022421525;4084;91,56950673
21018A42-;Woluwe Saint-Lambert;2676;42;0,015695067;4084;64,09865471
21018A01-;Woluwe Saint-Lambert;2676;47;0,017563528;4084;71,72944694
21018A14-;Woluwe Saint-Lambert;2676;71;0,026532138;4084;108,3572496
21018A12-;Woluwe Saint-Lambert;2676;71;0,026532138;4084;108,3572496
21018A82-;Woluwe Saint-Lambert;2676;26;0,009715994;4084;39,68011958
21018A87-;Woluwe Saint-Lambert;2676;27;0,010089686;4084;41,20627803
21018A3MJ;Woluwe Saint-Lambert;2676;135;0,05044843;4084;206,0313901
21019A231;Woluwe Saint-Pierre;2070;63;0,030434783;5616;170,9217391
21019A242;Woluwe Saint-Pierre;2070;40;0,019323671;5616;108,5217391
21019A252;Woluwe Saint-Pierre;2070;61;0,029468599;5616;165,4956522
21019A12-;Woluwe Saint-Pierre;2070;38;0,018357488;5616;103,0956522
21019A52-;Woluwe Saint-Pierre;2070;50;0,024154589;5616;135,6521739
21019A51-;Woluwe Saint-Pierre;2070;83;0,040096618;5616;225,1826087
21019A04-;Woluwe Saint-Pierre;2070;35;0,016908213;5616;94,95652174
21019A03-;Woluwe Saint-Pierre;2070;56;0,02705314;5616;151,9304348
21019A052;Woluwe Saint-Pierre;2070;25;0,012077295;5616;67,82608696
21019A001;Woluwe Saint-Pierre;2070;76;0,036714976;5616;206,1913043
21019A30-;Woluwe Saint-Pierre;2070;56;0,02705314;5616;151,9304348
21019A33-;Woluwe Saint-Pierre;2070;75;0,036231884;5616;203,4782609
21019A01-;Woluwe Saint-Pierre;2070;31;0,014975845;5616;84,10434783
21019A11-;Woluwe Saint-Pierre;2070;42;0,020289855;5616;113,9478261
21019A31-;Woluwe Saint-Pierre;2070;68;0,032850242;5616;184,4869565
21019A32-;Woluwe Saint-Pierre;2070;131;0,063285024;5616;355,4086957
21019A20-;Woluwe Saint-Pierre;2070;87;0,042028986;5616;236,0347826
21019A14-;Woluwe Saint-Pierre;2070;85;0,041062802;5616;230,6086957
21019A21-;Woluwe Saint-Pierre;2070;85;0,041062802;5616;230,6086957
21019A40-;Woluwe Saint-Pierre;2070;176;0,085024155;5616;477,4956522
21019A15-;Woluwe Saint-Pierre;2070;102;0,049275362;5616;276,7304348
21019A42-;Woluwe Saint-Pierre;2070;60;0,028985507;5616;162,7826087
21019A22-;Woluwe Saint-Pierre;2070;22;0,010628019;5616;59,68695652
21019A441;Woluwe Saint-Pierre;2070;17;0,00821256;5616;46,12173913
21019A41-;Woluwe Saint-Pierre;2070;71;0,034299517;5616;192,626087
21001C6PB;Anderlecht;7327;26;0,003548519;11071;39,28565579
